Country Name,Country Code,Indicator Name,Indicator Code,year,tertiary_enrollment_gross_pct
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,28.727560043335
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,35.6665916442871
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,37.8025398254395
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,39.7573585510254
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,38.3296699523926
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,37.3899002075195
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,47.9862289428711
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,49.5107002258301
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,54.0843505859375
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,58.4697608947754
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,61.7228813171387
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,64.0304870605469
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,64.5891418457031
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,63.4893112182617
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,66.9444732666016
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,66.6672210693359
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,68.5610733032227
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,70.6931915283203
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,73.803669361107
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,77.0101185060955
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,78.1465174294761
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,78.5681646081939
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,81.072589697739
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,83.75569332589
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,86.6743832906399
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,89.3297346952415
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,91.0846512732766
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,95.1928240640628
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,99.3697348717996
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,107.219557633976
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,107.103901423423
Argentina,ARG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,107.822574129434
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,18.5561790466309
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,19.5468807220459
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,20.9915599822998
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,22.0238304138184
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,23.5778503417969
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,22.9340400695801
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,22.5643806457519
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,19.1631298065186
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,19.5058898925781
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,16.6888809204102
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,21.8644905090332
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,31.5830402374268
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,32.2853813171387
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,32.5305213928223
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,31.3409194946289
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,33.9618911743164
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,35.0657081604004
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,35.8360900878906
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,37.7094497680664
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,41.5903587341309
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,44.4558410644531
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,46.5244903564453
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,49.0897102355957
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,50.5839875932926
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,51.2949290708131
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,44.4855719494927
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,44.8347790892711
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,47.7150849538629
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,48.7313687040259
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,54.3432877365993
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,55.5065519523494
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,57.4585357681354
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,53.5944174785534
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,52.3331534448642
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,56.6235144830279
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,57.1818422625098
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,56.2770051010456
Armenia,ARM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2024,52.7748065090859
American Samoa,ASM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,0.0
American Samoa,ASM,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,19.6201190948486
Antigua and Barbuda,ATG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,14.8930101394653
Antigua and Barbuda,ATG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,16.6952054794521
Antigua and Barbuda,ATG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,15.1060820367751
Antigua and Barbuda,ATG,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,25.1156271899089
Australia,AUS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,119.679389953613
Australia,AUS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,119.682777404785
Australia,AUS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,109.993309020996
Australia,AUS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,103.322090148926
Australia,AUS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,109.759559631348
Australia,AUS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,110.139221191406
Australia,AUS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,112.688293457031
Australia,AUS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,106.240760803223
Australia,AUS,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,104.64835357666
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,63.8021202087402
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,66.1983871459961
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,67.9915771484375
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,75.0402526855469
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,77.2625122070312
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,79.5471267700195
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,80.9616012573242
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,81.0195693969727
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,82.2563095092773
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,82.8496932983398
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,83.8392562866211
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,85.8698883056641
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,86.3234329223633
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,88.7071990966797
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,93.940071105957
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,94.5116882324219
Austria,AUT,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,91.6818237304688
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,19.7894592285156
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,19.3645992279053
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,19.0478897094727
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,19.057710647583
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,19.2600431394615
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,19.6473062365442
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,20.4384614704139
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,21.4404253568261
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,23.1597349800287
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,25.4831961094662
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,27.2368629930846
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,28.4670565431322
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,28.9724903670069
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,32.9221812477847
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,36.3854742250215
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,39.0095977224788
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,41.0017793895325
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,41.3907560278377
Azerbaijan,AZE,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2024,41.3413783372226
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,0.153439998626709
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,0.152759999036789
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,0.155389994382858
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,0.226860001683235
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,0.227899998426437
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,0.281199991703033
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,0.447210013866425
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,0.462680011987686
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,0.443080008029938
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,0.490969985723495
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,0.558409988880157
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,0.578610002994537
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,0.639429986476898
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,0.623340010643005
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,0.727800011634827
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,0.726930022239685
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,0.681379973888397
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,0.755699992179871
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,0.786339998245239
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,0.828920006752014
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1998,0.864509999752045
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,0.916909992694855
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,1.05474996566773
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,1.03059995174408
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,1.60111999511719
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,2.10109996795654
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,2.13503003120422
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,2.16554999351502
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,2.26625990867615
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,2.49793004989624
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,2.6779100894928
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,3.05528938002435
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,2.92052732762984
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,3.70341642841244
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,4.46892058042299
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,5.25856537918645
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,3.97908916361797
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,4.30528005798307
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,4.55281922933846
Burundi,BDI,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,6.02545976638794
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,56.201831817627
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,56.7148895263672
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,58.1100807189941
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2003,59.6124610900879
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2004,62.0411491394043
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2005,62.8203315734863
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2006,63.3717384338379
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2007,62.461841583252
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2008,62.7642097473145
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2009,64.9798431396484
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2010,66.8578872680664
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2011,67.7034072875977
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2012,69.7490615844727
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2013,71.7841110229492
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2014,74.0397262573242
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2015,76.423942565918
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2016,77.2435073852539
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2017,80.7738189697266
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2018,79.1237487792969
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2019,79.3044815063477
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2020,79.4996032714844
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2021,82.6882019042969
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2022,83.5736465454102
Belgium,BEL,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2023,82.1475601196289
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1971,0.121500000357628
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1972,0.222859993577004
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1973,0.408630013465881
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1974,0.673799991607666
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1975,0.650449991226196
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1976,0.702579975128174
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1977,0.928269982337952
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1978,1.02020001411438
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1979,0.900799989700317
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1980,0.974849998950958
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1981,1.33398997783661
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1982,1.582200050354
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1983,1.70726001262665
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1984,1.76051998138428
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1985,1.81951999664307
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1986,2.18576002120972
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1987,2.07451009750366
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1988,2.01651000976562
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1989,2.15107011795044
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1990,1.9679399728775
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1991,2.25591993331909
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1992,2.13378000259399
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1993,1.94243001937866
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1994,1.89841997623444
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1995,1.97397005558014
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1996,1.99114000797272
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1997,2.43330001831055
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,1999,3.09658002853394
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2000,3.49604988098144
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2001,4.20038986206055
Benin,BEN,"School enrollment, tertiary (% gross)",SE.TER.ENRR,2002,4.92833995819092
